index,C24010_055E,state,county,tract,block group,B01001_025E,B01001_022E,B19001_017E,B23025_003E,B25010_001E,B19055_001E,B16004_061E,B01001_020E,B01001_024E,B01001_045E,B17021_001E,B16004_052E,B15003_010E,B03002_001E,B19055_002E,B15003_016E,B11005_003E,C24010_068E,B16004_030E,B03002_006E,B27001_045E,B25003_001E,B27001_036E,B01001_044E,B16004_007E,B01001_001E,B16004_044E,B27001_039E,B16004_051E,B16004_056E,B16004_062E,B11001_006E,B15003_014E,B16004_012E,B16004_022E,B27001_054E,B27001_017E,B16004_067E,B15003_003E,B01001_027E,B27001_023E,B16004_008E,B11001_001E,B27001_057E,B15003_001E,B15003_009E,B25003_003E,B03002_012E,B25002_001E,B27001_048E,B25044_010E,B27001_020E,B19001_001E,C24010_019E,C24010_032E,B01001_021E,B01001_003E,B15003_008E,B11005_005E,B16004_029E,B16004_034E,B16004_066E,B27001_026E,B27001_001E,B17021_002E,B23025_005E,B15003_005E,B16004_017E,B15003_013E,B25002_003E,B01001_023E,B19301_001E,B27001_008E,B27001_051E,B27001_033E,B27001_042E,B16004_045E,B25044_001E,B27001_005E,B01001_046E,B15003_007E,B27001_011E,B16004_013E,B15003_015E,B03002_005E,B15003_004E,B01001_026E,B01001_049E,B01002_001E,B16004_057E,B16004_023E,B25064_001E,B25024_001E,B16004_039E,B16004_035E,B01001_048E,B27001_029E,B15003_012E,B25077_001E,B25044_003E,B16004_040E,B16004_018E,B16004_001E,B01001_047E,B15003_011E,B27001_014E,C24010_038E,C24010_001E,B03002_004E,B25024_010E,B15003_006E,B15003_002E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530003025,18.0,48,453,000302,5,9.0,30.0,52.0,699.0,1.77,594.0,0.0,14.0,0.0,3.0,1054.0,0.0,0.0,1054.0,133.0,0.0,70.0,0.0,0.0,45.0,0.0,594.0,0.0,9.0,0.0,1054.0,0.0,27.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,30.0,79.0,0.0,594.0,0.0,877.0,0.0,331.0,93.0,631.0,0.0,38.0,75.0,594.0,63.0,0.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.0,194.0,66.0,0.0,0.0,0.0,37.0,15.0,47724.0,0.0,0.0,0.0,15.0,0.0,594.0,0.0,58.0,0.0,53.0,0.0,0.0,0.0,0.0,449.0,0.0,39.2,0.0,0.0,987.0,631.0,0.0,0.0,0.0,0.0,0.0,413500.0,0.0,0.0,0.0,996.0,9.0,0.0,79.0,227.0,633.0,11.0,0.0,0.0,0.0,484530003025,48453000302,48453,48453,48,453,000302,5,1500000US484530003025,484530003025,5,BG,707828,0,"POLYGON ((-97.73124299999999 30.304205, -97.72838999999999 30.308633, -97.725594 30.30728, -97.72460699999999 30.306998, -97.727615 30.302246, -97.722386 30.299682, -97.723286 30.295792, -97.727282 30.297486, -97.729778 30.298707, -97.733548 30.30053, -97.73124299999999 30.304205))"
484530003041,140.0,48,453,000304,1,0.0,0.0,32.0,1024.0,2.09,686.0,0.0,0.0,15.0,0.0,1435.0,0.0,39.0,1450.0,64.0,0.0,102.0,0.0,0.0,93.0,31.0,686.0,0.0,0.0,0.0,1450.0,0.0,45.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,51.0,0.0,0.0,686.0,0.0,872.0,0.0,564.0,451.0,722.0,70.0,73.0,14.0,686.0,31.0,42.0,6.0,60.0,0.0,95.0,39.0,0.0,0.0,0.0,3344.0,567.0,76.0,0.0,0.0,48.0,36.0,0.0,30530.0,0.0,0.0,18.0,9.0,0.0,686.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,0.0,27.8,0.0,0.0,858.0,722.0,0.0,0.0,10.0,0.0,21.0,308300.0,0.0,0.0,0.0,1339.0,11.0,0.0,141.0,510.0,948.0,20.0,0.0,0.0,15.0,484530003041,48453000304,48453,48453,48,453,000304,1,1500000US484530003041,484530003041,1,BG,592146,0,"POLYGON ((-97.71736799999999 30.308364, -97.716476 30.309751, -97.71592199999999 30.31056, -97.715817 30.312169, -97.715068 30.314008, -97.70943 30.311346, -97.710448 30.30959, -97.712423 30.306487, -97.715267 30.302011, -97.715981 30.303624, -97.71961499999999 30.304854, -97.71736799999999 30.308364))"
484530003042,64.0,48,453,000304,2,0.0,23.0,99.0,1210.0,2.54,753.0,0.0,0.0,0.0,15.0,1909.0,0.0,0.0,1909.0,29.0,0.0,161.0,0.0,0.0,76.0,31.0,753.0,0.0,0.0,0.0,1909.0,0.0,45.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,87.0,0.0,0.0,753.0,0.0,1174.0,0.0,442.0,161.0,827.0,70.0,67.0,14.0,753.0,19.0,0.0,0.0,93.0,0.0,5.0,0.0,0.0,0.0,0.0,3344.0,273.0,50.0,0.0,0.0,0.0,74.0,0.0,39809.0,0.0,0.0,18.0,9.0,0.0,753.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,8.0,27.4,0.0,0.0,1028.0,827.0,0.0,0.0,0.0,0.0,0.0,414000.0,0.0,0.0,0.0,1729.0,0.0,0.0,141.0,524.0,1160.0,0.0,6.0,0.0,0.0,484530003042,48453000304,48453,48453,48,453,000304,2,1500000US484530003042,484530003042,2,BG,600315,0,"POLYGON ((-97.72460699999999 30.306998, -97.71852799999999 30.316422, -97.71552899999999 30.314949, -97.71462799999999 30.315025, -97.715068 30.314008, -97.715817 30.312169, -97.71592199999999 30.31056, -97.716476 30.309751, -97.71736799999999 30.308364, -97.71961499999999 30.304854, -97.72093699999999 30.305483, -97.72391399999999 30.306838, -97.72460699999999 30.306998))"
484530003051,0.0,48,453,000305,1,15.0,12.0,39.0,896.0,2.02,594.0,0.0,15.0,0.0,6.0,1198.0,0.0,0.0,1198.0,68.0,0.0,121.0,0.0,0.0,62.0,20.0,594.0,0.0,0.0,0.0,1198.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,55.0,11.0,0.0,594.0,0.0,970.0,0.0,380.0,122.0,653.0,8.0,9.0,0.0,594.0,62.0,0.0,19.0,17.0,0.0,19.0,0.0,0.0,0.0,0.0,3266.0,175.0,44.0,0.0,0.0,12.0,59.0,0.0,45299.0,0.0,0.0,28.0,204.0,0.0,594.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,635.0,0.0,32.8,0.0,0.0,1148.0,653.0,0.0,0.0,0.0,0.0,0.0,336800.0,11.0,0.0,0.0,1126.0,0.0,0.0,122.0,381.0,852.0,0.0,0.0,0.0,0.0,484530003051,48453000305,48453,48453,48,453,000305,1,1500000US484530003051,484530003051,1,BG,424623,0,"POLYGON ((-97.727559 30.310896, -97.72581699999999 30.311229, -97.72287 30.315682, -97.72118599999999 30.317708, -97.71852799999999 30.316422, -97.72460699999999 30.306998, -97.725594 30.30728, -97.72838999999999 30.308633, -97.727559 30.310896))"
484530003052,19.0,48,453,000305,2,0.0,9.0,29.0,505.0,1.51,410.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,621.0,8.0,0.0,25.0,0.0,0.0,13.0,20.0,410.0,0.0,0.0,0.0,621.0,0.0,30.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,89.0,0.0,0.0,8.0,11.0,0.0,410.0,0.0,510.0,0.0,335.0,93.0,432.0,8.0,31.0,0.0,410.0,7.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3266.0,117.0,5.0,0.0,0.0,0.0,22.0,0.0,44206.0,0.0,0.0,28.0,204.0,0.0,410.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,29.5,0.0,0.0,853.0,432.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,613.0,0.0,0.0,122.0,283.0,500.0,0.0,0.0,0.0,0.0,484530003052,48453000305,48453,48453,48,453,000305,2,1500000US484530003052,484530003052,2,BG,619638,0,"POLYGON ((-97.73222299999999 30.316499, -97.731133 30.318265, -97.730818 30.318694, -97.72548599999999 30.316343, -97.72287 30.315682, -97.72581699999999 30.311229, -97.727559 30.310896, -97.72838999999999 30.308633, -97.73297599999999 30.310843, -97.73222299999999 30.316499))"
484530003053,197.0,48,453,000305,3,0.0,18.0,14.0,1157.0,1.89,769.0,0.0,0.0,0.0,0.0,1453.0,0.0,8.0,1453.0,18.0,0.0,22.0,0.0,0.0,22.0,20.0,769.0,0.0,0.0,0.0,1453.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,15.0,11.0,0.0,769.0,0.0,945.0,0.0,594.0,302.0,811.0,8.0,72.0,0.0,769.0,83.0,18.0,0.0,8.0,0.0,0.0,0.0,28.0,0.0,0.0,3266.0,497.0,67.0,0.0,0.0,0.0,42.0,0.0,28004.0,0.0,0.0,28.0,204.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,809.0,0.0,28.6,0.0,0.0,874.0,811.0,0.0,0.0,7.0,0.0,0.0,278400.0,0.0,0.0,0.0,1430.0,0.0,0.0,122.0,581.0,1090.0,28.0,0.0,28.0,0.0,484530003053,48453000305,48453,48453,48,453,000305,3,1500000US484530003053,484530003053,3,BG,434758,0,"POLYGON ((-97.728252 30.322948, -97.72113 30.319552, -97.720517 30.318764, -97.72118599999999 30.317708, -97.72287 30.315682, -97.72548599999999 30.316343, -97.730818 30.318694, -97.728252 30.322948))"
484530003061,183.0,48,453,000306,1,0.0,18.0,155.0,2304.0,2.25,1591.0,0.0,15.0,0.0,23.0,3586.0,0.0,0.0,3603.0,159.0,16.0,381.0,12.0,0.0,172.0,117.0,1591.0,40.0,23.0,0.0,3603.0,0.0,39.0,32.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,120.0,74.0,0.0,1591.0,0.0,2381.0,0.0,1001.0,915.0,1708.0,52.0,183.0,60.0,1591.0,75.0,78.0,30.0,198.0,0.0,139.0,92.0,0.0,0.0,0.0,3577.0,799.0,123.0,0.0,0.0,56.0,117.0,0.0,43279.0,0.0,20.0,0.0,38.0,0.0,1591.0,0.0,41.0,32.0,74.0,0.0,0.0,0.0,0.0,1892.0,0.0,32.5,0.0,0.0,1282.0,1708.0,0.0,0.0,46.0,0.0,59.0,422400.0,8.0,0.0,0.0,3285.0,0.0,0.0,58.0,1111.0,2181.0,479.0,0.0,0.0,26.0,484530003061,48453000306,48453,48453,48,453,000306,1,1500000US484530003061,484530003061,1,BG,3369057,0,"POLYGON ((-97.710448 30.30959, -97.709755 30.309108, -97.698876 30.303907, -97.69536099999999 30.301562, -97.69023199999999 30.300942, -97.68940000000001 30.299679, -97.685908 30.300152, -97.68705899999999 30.298182, -97.68920299999999 30.29462, -97.689289 30.291566, -97.69035099999999 30.289913, -97.692021 30.289499, -97.695212 30.290203, -97.69856799999999 30.289089, -97.702045 30.287062, -97.70631299999999 30.286265, -97.70684299999999 30.287626, -97.70714799999999 30.289196, -97.707939 30.295608, -97.70974299999999 30.298787, -97.709211 30.302643, -97.712423 30.306487, -97.710448 30.30959))"
484530003071,55.0,48,453,000307,1,12.0,17.0,53.0,1359.0,2.47,812.0,0.0,11.0,13.0,60.0,2009.0,0.0,78.0,2009.0,122.0,0.0,204.0,0.0,0.0,23.0,11.0,812.0,0.0,6.0,0.0,2009.0,0.0,13.0,0.0,12.0,0.0,50.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,82.0,8.0,0.0,812.0,0.0,1436.0,0.0,426.0,555.0,856.0,0.0,77.0,54.0,812.0,158.0,29.0,23.0,56.0,0.0,19.0,46.0,8.0,0.0,0.0,2009.0,396.0,138.0,0.0,0.0,12.0,44.0,0.0,38891.0,0.0,7.0,0.0,77.0,0.0,812.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,1012.0,18.0,34.8,0.0,0.0,1058.0,856.0,0.0,0.0,0.0,0.0,0.0,362500.0,5.0,0.0,0.0,1871.0,7.0,5.0,69.0,517.0,1221.0,97.0,0.0,0.0,0.0,484530003071,48453000307,48453,48453,48,453,000307,1,1500000US484530003071,484530003071,1,BG,1214352,0,"POLYGON ((-97.715267 30.302011, -97.712423 30.306487, -97.709211 30.302643, -97.70974299999999 30.298787, -97.707939 30.295608, -97.70714799999999 30.289196, -97.708112 30.289222, -97.71356399999999 30.291765, -97.719719 30.294945, -97.715267 30.302011))"
484530004011,90.0,48,453,000401,1,7.0,19.0,70.0,1307.0,2.45,710.0,0.0,16.0,9.0,14.0,1725.0,0.0,0.0,1740.0,102.0,0.0,144.0,0.0,0.0,36.0,8.0,710.0,0.0,0.0,0.0,1740.0,0.0,45.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,17.0,0.0,710.0,0.0,1385.0,0.0,318.0,196.0,779.0,18.0,16.0,16.0,710.0,68.0,0.0,24.0,25.0,0.0,32.0,0.0,0.0,0.0,0.0,3483.0,45.0,41.0,0.0,0.0,0.0,69.0,0.0,51849.0,0.0,0.0,0.0,81.0,0.0,710.0,0.0,5.0,0.0,90.0,0.0,0.0,0.0,0.0,839.0,0.0,31.2,0.0,0.0,1467.0,779.0,0.0,0.0,14.0,0.0,0.0,288100.0,0.0,0.0,0.0,1685.0,7.0,0.0,80.0,591.0,1266.0,96.0,0.0,0.0,0.0,484530004011,48453000401,48453,48453,48,453,000401,1,1500000US484530004011,484530004011,1,BG,839805,0,"POLYGON ((-97.72013 30.294284, -97.719719 30.294945, -97.71356399999999 30.291765, -97.71842599999999 30.284411, -97.727401 30.283078, -97.72013 30.294284))"
484530004012,160.0,48,453,000401,2,0.0,32.0,14.0,963.0,1.93,804.0,0.0,5.0,0.0,0.0,1550.0,0.0,0.0,1775.0,49.0,0.0,23.0,0.0,0.0,280.0,8.0,804.0,0.0,14.0,0.0,1775.0,0.0,45.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,16.0,17.0,0.0,804.0,0.0,612.0,0.0,696.0,443.0,945.0,18.0,98.0,16.0,804.0,66.0,5.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3483.0,813.0,23.0,0.0,0.0,0.0,141.0,0.0,19308.0,0.0,0.0,0.0,81.0,0.0,804.0,0.0,6.0,0.0,90.0,0.0,0.0,0.0,0.0,1029.0,7.0,23.0,0.0,0.0,1094.0,945.0,0.0,0.0,0.0,0.0,1.0,471100.0,0.0,0.0,0.0,1742.0,0.0,0.0,80.0,599.0,940.0,59.0,0.0,0.0,0.0,484530004012,48453000401,48453,48453,48,453,000401,2,1500000US484530004012,484530004012,2,BG,1342888,0,"POLYGON ((-97.73430399999999 30.280372, -97.733547 30.280852, -97.73405299999999 30.283213, -97.73360699999999 30.287574, -97.73409599999999 30.28818, -97.73361299999999 30.28906, -97.729406 30.291082, -97.727282 30.297486, -97.723286 30.295792, -97.72013 30.294284, -97.727401 30.283078, -97.72899 30.280654, -97.730048 30.278506, -97.735709 30.279977, -97.73430399999999 30.280372))"
484530004021,38.0,48,453,000402,1,0.0,8.0,0.0,895.0,1.96,624.0,0.0,0.0,0.0,16.0,1212.0,0.0,0.0,1223.0,99.0,0.0,86.0,0.0,0.0,12.0,7.0,624.0,28.0,7.0,0.0,1223.0,0.0,16.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,25.0,110.0,0.0,0.0,43.0,0.0,0.0,624.0,0.0,999.0,0.0,400.0,211.0,644.0,26.0,21.0,23.0,624.0,64.0,0.0,0.0,27.0,0.0,49.0,0.0,0.0,0.0,0.0,3057.0,239.0,101.0,0.0,0.0,0.0,20.0,0.0,36148.0,28.0,0.0,32.0,45.0,0.0,624.0,25.0,7.0,0.0,44.0,0.0,0.0,0.0,0.0,690.0,0.0,32.2,0.0,0.0,1069.0,644.0,0.0,0.0,0.0,0.0,0.0,233600.0,15.0,0.0,0.0,1153.0,73.0,0.0,44.0,412.0,794.0,121.0,0.0,0.0,9.0,484530004021,48453000402,48453,48453,48,453,000402,1,1500000US484530004021,484530004021,1,BG,495745,0,"POLYGON ((-97.71842599999999 30.284411, -97.71356399999999 30.291765, -97.708112 30.289222, -97.70714799999999 30.289196, -97.70684299999999 30.287626, -97.70631299999999 30.286265, -97.71544299999999 30.284889, -97.71842599999999 30.284411))"
484530004022,127.0,48,453,000402,2,23.0,1.0,42.0,724.0,2.55,413.0,0.0,0.0,16.0,33.0,1052.0,0.0,8.0,1266.0,65.0,7.0,86.0,0.0,0.0,226.0,7.0,413.0,28.0,7.0,0.0,1266.0,0.0,16.0,0.0,0.0,0.0,62.0,6.0,0.0,0.0,25.0,110.0,0.0,0.0,143.0,0.0,0.0,413.0,0.0,908.0,0.0,292.0,160.0,413.0,26.0,13.0,23.0,413.0,35.0,0.0,16.0,25.0,0.0,62.0,0.0,0.0,0.0,0.0,3057.0,209.0,13.0,0.0,0.0,8.0,0.0,10.0,26070.0,28.0,0.0,32.0,45.0,0.0,413.0,25.0,1.0,0.0,44.0,0.0,54.0,0.0,0.0,678.0,113.0,30.8,0.0,0.0,891.0,413.0,0.0,0.0,7.0,0.0,49.0,237200.0,6.0,0.0,0.0,1098.0,37.0,24.0,44.0,264.0,711.0,292.0,0.0,0.0,0.0,484530004022,48453000402,48453,48453,48,453,000402,2,1500000US484530004022,484530004022,2,BG,428166,0,"POLYGON ((-97.71544299999999 30.284889, -97.70631299999999 30.286265, -97.70394499999999 30.282572, -97.70849699999999 30.281826, -97.714288 30.280957, -97.715053 30.282903, -97.71544299999999 30.284889))"
484530004023,44.0,48,453,000402,3,0.0,7.0,7.0,585.0,1.89,414.0,0.0,0.0,0.0,0.0,782.0,0.0,0.0,782.0,103.0,27.0,34.0,0.0,0.0,18.0,7.0,414.0,28.0,13.0,0.0,782.0,0.0,16.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,25.0,110.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,671.0,0.0,266.0,42.0,472.0,26.0,12.0,23.0,414.0,67.0,20.0,0.0,34.0,0.0,24.0,0.0,0.0,0.0,0.0,3057.0,116.0,10.0,0.0,0.0,18.0,58.0,17.0,34926.0,28.0,0.0,32.0,45.0,0.0,414.0,25.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,341.0,19.0,38.0,0.0,0.0,866.0,472.0,0.0,0.0,39.0,0.0,0.0,272500.0,0.0,0.0,0.0,748.0,15.0,0.0,44.0,250.0,575.0,244.0,0.0,0.0,0.0,484530004023,48453000402,48453,48453,48,453,000402,3,1500000US484530004023,484530004023,3,BG,619672,0,"POLYGON ((-97.72899 30.280654, -97.727401 30.283078, -97.71842599999999 30.284411, -97.71544299999999 30.284889, -97.715053 30.282903, -97.714288 30.280957, -97.717271 30.280438, -97.721237 30.279806, -97.728117 30.278627, -97.730048 30.278506, -97.72899 30.280654))"
484530005001,67.0,48,453,000500,1,0.0,0.0,0.0,507.0,1.74,521.0,0.0,0.0,0.0,0.0,908.0,0.0,0.0,908.0,0.0,0.0,0.0,0.0,0.0,221.0,84.0,521.0,0.0,0.0,0.0,908.0,0.0,119.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,22.0,0.0,521.0,0.0,367.0,0.0,487.0,231.0,643.0,20.0,154.0,0.0,521.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4894.0,660.0,115.0,0.0,0.0,0.0,122.0,0.0,12260.0,0.0,32.0,39.0,69.0,0.0,521.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,432.0,0.0,22.6,0.0,0.0,948.0,643.0,0.0,0.0,0.0,0.0,0.0,474626.1194029851,0.0,0.0,0.0,908.0,0.0,0.0,70.0,204.0,392.0,16.0,0.0,0.0,0.0,484530005001,48453000500,48453,48453,48,453,000500,1,1500000US484530005001,484530005001,1,BG,140441,0,"POLYGON ((-97.736222 30.296332, -97.73297199999999 30.294735, -97.732467 30.294535, -97.734735 30.290956, -97.735705 30.292202, -97.736025 30.293176, -97.73750699999999 30.294301, -97.736222 30.296332))"
484530005002,105.0,48,453,000500,2,0.0,0.0,12.0,529.0,1.91,385.0,0.0,1.0,21.0,0.0,754.0,0.0,2.0,754.0,39.0,0.0,28.0,0.0,0.0,20.0,84.0,385.0,0.0,0.0,0.0,754.0,0.0,119.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,27.0,22.0,0.0,385.0,0.0,504.0,0.0,308.0,167.0,525.0,20.0,44.0,0.0,385.0,25.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4894.0,238.0,36.0,0.0,0.0,0.0,140.0,0.0,21910.0,0.0,32.0,39.0,69.0,0.0,385.0,0.0,32.0,0.0,107.0,0.0,0.0,0.0,0.0,442.0,0.0,27.5,0.0,0.0,883.0,525.0,0.0,0.0,0.0,0.0,0.0,269100.0,0.0,0.0,0.0,727.0,17.0,0.0,70.0,263.0,493.0,24.0,22.0,0.0,33.0,484530005002,48453000500,48453,48453,48,453,000500,2,1500000US484530005002,484530005002,2,BG,221303,0,"POLYGON ((-97.733548 30.30053, -97.729778 30.298707, -97.732467 30.294535, -97.73297199999999 30.294735, -97.736222 30.296332, -97.733548 30.30053))"
484530005003,0.0,48,453,000500,3,0.0,18.0,25.0,534.0,2.07,424.0,0.0,30.0,0.0,0.0,877.0,0.0,0.0,921.0,18.0,0.0,81.0,0.0,0.0,51.0,84.0,424.0,0.0,18.0,0.0,921.0,0.0,119.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,24.0,22.0,0.0,424.0,0.0,526.0,0.0,245.0,98.0,424.0,20.0,28.0,0.0,424.0,81.0,0.0,0.0,43.0,0.0,13.0,0.0,0.0,0.0,0.0,4894.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,34554.0,0.0,32.0,39.0,69.0,0.0,424.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,381.0,0.0,28.4,0.0,0.0,1093.0,424.0,0.0,0.0,0.0,0.0,0.0,491700.0,0.0,0.0,0.0,854.0,0.0,0.0,70.0,187.0,534.0,0.0,0.0,0.0,0.0,484530005003,48453000500,48453,48453,48,453,000500,3,1500000US484530005003,484530005003,3,BG,393926,0,"POLYGON ((-97.734735 30.290956, -97.732467 30.294535, -97.729778 30.298707, -97.727282 30.297486, -97.729406 30.291082, -97.73361299999999 30.28906, -97.73409599999999 30.28818, -97.73468799999999 30.289326, -97.734735 30.290956))"
484530005004,101.0,48,453,000500,4,0.0,0.0,110.0,1802.0,2.41,950.0,0.0,33.0,0.0,0.0,2291.0,0.0,0.0,2311.0,34.0,0.0,104.0,0.0,0.0,83.0,84.0,950.0,0.0,0.0,0.0,2311.0,0.0,119.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,54.0,22.0,0.0,950.0,0.0,1642.0,0.0,694.0,216.0,1022.0,20.0,65.0,0.0,950.0,237.0,0.0,15.0,15.0,0.0,31.0,0.0,0.0,0.0,0.0,4894.0,480.0,0.0,0.0,0.0,0.0,72.0,0.0,43806.0,0.0,32.0,39.0,69.0,0.0,950.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,1310.0,0.0,28.3,0.0,0.0,1078.0,1022.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2242.0,0.0,0.0,70.0,940.0,1802.0,4.0,0.0,0.0,0.0,484530005004,48453000500,48453,48453,48,453,000500,4,1500000US484530005004,484530005004,4,BG,396360,0,"POLYGON ((-97.738147 30.302741, -97.733548 30.30053, -97.736222 30.296332, -97.73750699999999 30.294301, -97.74210000000001 30.296504, -97.738147 30.302741))"
484530006011,85.0,48,453,000601,1,0.0,11.0,0.0,539.0,2.3,344.0,0.0,0.0,0.0,0.0,791.0,0.0,0.0,1305.0,21.0,0.0,18.0,0.0,0.0,157.0,0.0,344.0,0.0,5.0,0.0,1305.0,0.0,963.0,0.0,0.0,0.0,39.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,236.0,0.0,339.0,211.0,379.0,0.0,28.0,0.0,344.0,21.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,9792.0,549.0,147.0,0.0,0.0,0.0,35.0,0.0,7194.0,0.0,0.0,0.0,16.0,0.0,344.0,0.0,0.0,0.0,507.0,0.0,0.0,13.0,0.0,825.0,0.0,20.7,0.0,0.0,1118.0,379.0,38.0,0.0,0.0,0.0,0.0,389551.3432835821,0.0,0.0,0.0,1305.0,0.0,0.0,43.0,224.0,392.0,26.0,0.0,0.0,38.0,484530006011,48453000601,48453,48453,48,453,000601,1,1500000US484530006011,484530006011,1,BG,197089,0,"POLYGON ((-97.74210000000001 30.296504, -97.73750699999999 30.294301, -97.736025 30.293176, -97.736583 30.291654, -97.74115399999999 30.291985, -97.742817 30.295429, -97.74210000000001 30.296504))"
484530006012,446.0,48,453,000601,2,0.0,0.0,0.0,2601.0,1.96,24.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,8487.0,5.0,13.0,0.0,0.0,0.0,760.0,0.0,24.0,0.0,0.0,0.0,8487.0,10.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,139.0,0.0,24.0,1723.0,24.0,0.0,12.0,0.0,24.0,191.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9792.0,42.0,592.0,0.0,0.0,0.0,0.0,0.0,2925.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,4622.0,0.0,19.5,0.0,0.0,1052.0,24.0,6.0,0.0,0.0,0.0,0.0,459458.86486486485,0.0,0.0,0.0,8487.0,0.0,0.0,43.0,1307.0,2009.0,1053.0,0.0,0.0,0.0,484530006012,48453000601,48453,48453,48,453,000601,2,1500000US484530006012,484530006012,2,BG,916303,0,"POLYGON ((-97.741906 30.283797, -97.74154999999999 30.287719, -97.74127999999999 30.290469, -97.74115399999999 30.291985, -97.736583 30.291654, -97.736025 30.293176, -97.735705 30.292202, -97.734735 30.290956, -97.73468799999999 30.289326, -97.73409599999999 30.28818, -97.73360699999999 30.287574, -97.73405299999999 30.283213, -97.733547 30.280852, -97.73430399999999 30.280372, -97.735709 30.279977, -97.73943899999999 30.28102, -97.74188799999999 30.281735, -97.741906 30.283797))"
