index,B16004_007E,state,county,tract,block group,B15003_007E,C24010_019E,B19301_001E,B27001_005E,B15003_011E,B25003_003E,B03002_005E,B15003_013E,B11001_006E,B19055_002E,B15003_003E,B16004_039E,B27001_048E,B16004_034E,B27001_020E,B27001_017E,B23025_003E,B27001_042E,B15003_001E,C24010_032E,B16004_012E,B27001_054E,B27001_026E,B11005_003E,B01001_024E,B01001_046E,B25003_001E,B16004_067E,B01001_003E,B01001_020E,B03002_004E,B17021_001E,B01001_045E,B16004_013E,B01001_027E,B25064_001E,B01002_001E,B25044_010E,B15003_016E,B16004_056E,B15003_015E,B03002_006E,B01001_044E,B16004_062E,B16004_061E,B27001_029E,B01001_001E,B27001_011E,B25044_003E,B01001_047E,B27001_023E,B01001_021E,B15003_014E,B15003_009E,B25024_010E,B16004_001E,B15003_005E,B25024_001E,B15003_010E,B16004_057E,B27001_036E,B27001_008E,B17021_002E,B03002_001E,B27001_014E,C24010_055E,B25002_003E,B01001_023E,B15003_012E,B15003_008E,B16004_029E,B16004_052E,B16004_035E,C24010_001E,B25044_001E,B16004_044E,B01001_049E,B27001_051E,B19055_001E,B27001_039E,B27001_001E,B16004_040E,B15003_006E,B27001_045E,B25002_001E,B01001_026E,B15003_004E,B19001_001E,B27001_033E,B16004_023E,B11001_001E,B23025_005E,B16004_030E,B16004_045E,B16004_008E,B01001_048E,B16004_018E,B16004_022E,B16004_051E,C24010_038E,B19001_017E,B16004_017E,B27001_057E,B11005_005E,B16004_066E,B03002_012E,C24010_068E,B01001_022E,B25077_001E,B01001_025E,B15003_002E,B25010_001E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530018402,20.0,48,453,001840,2,0.0,73.0,17551.0,94.0,0.0,165.0,0.0,33.0,77.0,4.0,0.0,10.0,197.0,0.0,128.0,315.0,825.0,348.0,818.0,39.0,0.0,12.0,13.0,202.0,0.0,0.0,405.0,0.0,236.0,13.0,293.0,1582.0,17.0,0.0,83.0,1364.0,26.1,0.0,78.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,1582.0,201.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1263.0,0.0,405.0,9.0,0.0,113.0,250.0,488.0,1582.0,320.0,78.0,0.0,0.0,36.0,0.0,21.0,17.0,0.0,712.0,405.0,0.0,0.0,80.0,405.0,146.0,10059.0,19.0,0.0,124.0,405.0,644.0,0.0,405.0,93.0,0.0,405.0,113.0,62.0,0.0,3.0,0.0,0.0,0.0,13.0,345.0,15.0,0.0,0.0,89.0,0.0,831.0,0.0,0.0,117000.0,0.0,50.0,3.91,484530018402,48453001840,48453,48453,48,453,001840,2,1500000US484530018402,484530018402,2,BG,1367964,0,"POLYGON Z ((-97.65125399999999 30.413496 0, -97.64835199999999 30.417765 0, -97.64648799999999 30.417924 0, -97.645561 30.419323 0, -97.64505899999999 30.419327 0, -97.64372499999999 30.417334 0, -97.64202 30.416435 0, -97.64154499999999 30.414944 0, -97.63872699999999 30.411557 0, -97.63675099999999 30.410655 0, -97.63526999999999 30.408744 0, -97.63604099999999 30.403696 0, -97.636314 30.402525 0, -97.636765 30.402838 0, -97.638453 30.403591 0, -97.638655 30.403812 0, -97.639258 30.404095 0, -97.64143999999999 30.405371 0, -97.642155 30.406236 0, -97.64252999999999 30.406627 0, -97.64312199999999 30.406959 0, -97.648388 30.409517 0, -97.648617 30.409541 0, -97.649265 30.410086 0, -97.650604 30.411859 0, -97.6498 30.412781 0, -97.65125399999999 30.413496 0))"
484530018403,58.0,48,453,001840,3,0.0,33.0,24069.0,94.0,0.0,163.0,33.0,60.0,133.0,130.0,0.0,10.0,197.0,48.0,128.0,315.0,1622.0,348.0,1946.0,73.0,0.0,12.0,13.0,437.0,22.0,15.0,967.0,0.0,107.0,0.0,396.0,2976.0,0.0,0.0,136.0,1168.0,33.5,5.0,8.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,2976.0,201.0,0.0,36.0,27.0,0.0,42.0,0.0,0.0,2733.0,0.0,985.0,73.0,0.0,113.0,250.0,249.0,2976.0,320.0,161.0,18.0,0.0,15.0,0.0,66.0,22.0,0.0,1464.0,967.0,0.0,11.0,80.0,967.0,146.0,10059.0,0.0,0.0,124.0,985.0,1398.0,0.0,967.0,93.0,0.0,967.0,158.0,195.0,0.0,0.0,12.0,0.0,0.0,0.0,723.0,17.0,0.0,0.0,133.0,0.0,1017.0,17.0,13.0,140100.0,0.0,48.0,3.08,484530018403,48453001840,48453,48453,48,453,001840,3,1500000US484530018403,484530018403,3,BG,2480071,0,"POLYGON Z ((-97.665846 30.442072 0, -97.66171399999999 30.448716 0, -97.66158 30.448797 0, -97.658057 30.449826 0, -97.65604399999999 30.448923 0, -97.655986 30.448893 0, -97.65040999999999 30.446157 0, -97.64826599999999 30.445971 0, -97.640542 30.447203 0, -97.63899499999999 30.447452 0, -97.639348 30.445283 0, -97.64260899999999 30.443862 0, -97.643362 30.44274 0, -97.64586 30.438938 0, -97.648647 30.434502 0, -97.64983099999999 30.433732 0, -97.65305099999999 30.432799 0, -97.654544 30.435233 0, -97.65693899999999 30.436991 0, -97.66371199999999 30.440883 0, -97.664523 30.441112 0, -97.666186 30.441103 0, -97.665846 30.442072 0))"
484530018411,32.0,48,453,001841,1,0.0,244.0,21697.0,25.0,0.0,509.0,0.0,99.0,510.0,195.0,0.0,333.0,101.0,0.0,172.0,374.0,4295.0,646.0,4714.0,142.0,0.0,0.0,36.0,1339.0,0.0,40.0,2283.0,0.0,452.0,108.0,1514.0,7954.0,27.0,0.0,473.0,1326.0,28.6,0.0,77.0,0.0,158.0,2003.0,0.0,81.0,31.0,0.0,7954.0,314.0,35.0,81.0,96.0,27.0,104.0,122.0,306.0,7029.0,0.0,2407.0,154.0,0.0,122.0,194.0,805.0,7954.0,493.0,328.0,124.0,31.0,11.0,0.0,313.0,0.0,0.0,4058.0,2283.0,38.0,0.0,99.0,2283.0,77.0,17545.0,69.0,0.0,489.0,2407.0,3804.0,0.0,2283.0,77.0,0.0,2283.0,237.0,176.0,0.0,70.0,0.0,0.0,0.0,0.0,1857.0,0.0,59.0,0.0,467.0,0.0,2307.0,0.0,101.0,147300.0,0.0,27.0,3.48,484530018411,48453001841,48453,48453,48,453,001841,1,1500000US484530018411,484530018411,1,BG,3722660,0,"POLYGON Z ((-97.64541 30.438028 0, -97.640298 30.436552 0, -97.63847899999999 30.435685 0, -97.63769499999999 30.435315 0, -97.636235 30.434829 0, -97.634061 30.433783 0, -97.632699 30.433166 0, -97.62517299999999 30.429464 0, -97.62447899999999 30.428304 0, -97.62720299999999 30.423583 0, -97.627764 30.422561 0, -97.634951 30.410385 0, -97.63521899999999 30.409167 0, -97.63526999999999 30.408744 0, -97.63675099999999 30.410655 0, -97.63872699999999 30.411557 0, -97.64154499999999 30.414944 0, -97.64202 30.416435 0, -97.64372499999999 30.417334 0, -97.64505899999999 30.419327 0, -97.645561 30.419323 0, -97.64313799999999 30.42254 0, -97.644544 30.424442 0, -97.643519 30.42676 0, -97.645355 30.428167 0, -97.644583 30.429102 0, -97.64523299999999 30.431852 0, -97.64472099999999 30.43343 0, -97.64468199999999 30.435455 0, -97.64615999999999 30.4369 0, -97.64541 30.438028 0))"
484530018412,119.0,48,453,001841,2,0.0,207.0,13731.0,25.0,39.0,275.0,0.0,78.0,150.0,154.0,0.0,0.0,101.0,0.0,172.0,374.0,1316.0,646.0,1695.0,272.0,0.0,0.0,36.0,420.0,0.0,0.0,775.0,0.0,123.0,0.0,70.0,2662.0,101.0,0.0,81.0,858.0,34.4,0.0,23.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2708.0,314.0,0.0,22.0,96.0,0.0,0.0,0.0,551.0,2504.0,0.0,826.0,376.0,0.0,122.0,194.0,982.0,2708.0,493.0,148.0,51.0,0.0,75.0,0.0,239.0,0.0,0.0,1232.0,775.0,0.0,26.0,99.0,775.0,77.0,17545.0,0.0,14.0,489.0,826.0,1338.0,0.0,775.0,77.0,0.0,775.0,84.0,489.0,0.0,0.0,24.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,100.0,0.0,1858.0,0.0,25.0,116500.0,0.0,70.0,3.49,484530018412,48453001841,48453,48453,48,453,001841,2,1500000US484530018412,484530018412,2,BG,1509322,0,"POLYGON Z ((-97.63604099999999 30.403696 0, -97.63526999999999 30.408744 0, -97.63521899999999 30.409167 0, -97.634951 30.410385 0, -97.627764 30.422561 0, -97.620531 30.419254 0, -97.624483 30.412981 0, -97.62463299999999 30.411529 0, -97.628157 30.406034 0, -97.62860000000001 30.405743 0, -97.63123 30.406882 0, -97.63212299999999 30.406562 0, -97.634304 30.403246 0, -97.635098 30.401969 0, -97.636314 30.402525 0, -97.63604099999999 30.403696 0))"
484530018413,0.0,48,453,001841,3,0.0,126.0,31353.0,25.0,6.0,20.0,0.0,0.0,52.0,36.0,0.0,0.0,101.0,0.0,172.0,374.0,1689.0,646.0,1825.0,108.0,0.0,0.0,36.0,442.0,6.0,11.0,831.0,0.0,93.0,0.0,232.0,3066.0,6.0,0.0,69.0,1195.0,33.2,0.0,0.0,0.0,8.0,367.0,0.0,6.0,6.0,0.0,3175.0,314.0,0.0,18.0,96.0,6.0,6.0,0.0,0.0,3013.0,0.0,889.0,0.0,0.0,122.0,194.0,40.0,3175.0,493.0,50.0,58.0,0.0,13.0,0.0,0.0,0.0,0.0,1572.0,831.0,0.0,69.0,99.0,831.0,77.0,17545.0,0.0,0.0,489.0,889.0,1514.0,0.0,831.0,77.0,0.0,831.0,117.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,693.0,55.0,0.0,0.0,38.0,0.0,848.0,0.0,6.0,167800.0,42.0,6.0,3.65,484530018413,48453001841,48453,48453,48,453,001841,3,1500000US484530018413,484530018413,3,BG,1525392,0,"POLYGON Z ((-97.64586 30.438938 0, -97.643362 30.44274 0, -97.64260899999999 30.443862 0, -97.639348 30.445283 0, -97.63899499999999 30.447452 0, -97.637811 30.44762 0, -97.63367699999999 30.445944 0, -97.627647 30.443055 0, -97.63159499999999 30.436779 0, -97.632699 30.433166 0, -97.634061 30.433783 0, -97.636235 30.434829 0, -97.63769499999999 30.435315 0, -97.63847899999999 30.435685 0, -97.640298 30.436552 0, -97.64372899999999 30.438244 0, -97.64586 30.438938 0))"
484530018414,0.0,48,453,001841,4,0.0,93.0,35576.0,25.0,0.0,354.0,0.0,0.0,214.0,403.0,37.0,56.0,101.0,0.0,172.0,374.0,2208.0,646.0,2648.0,30.0,0.0,0.0,36.0,492.0,0.0,27.0,1420.0,0.0,248.0,29.0,465.0,3827.0,55.0,0.0,103.0,1153.0,42.4,10.0,0.0,0.0,64.0,419.0,61.0,0.0,0.0,0.0,3827.0,314.0,13.0,40.0,96.0,45.0,0.0,0.0,0.0,3476.0,0.0,1439.0,0.0,0.0,122.0,194.0,345.0,3827.0,493.0,204.0,19.0,29.0,0.0,0.0,64.0,0.0,0.0,2030.0,1420.0,0.0,59.0,99.0,1420.0,77.0,17545.0,0.0,0.0,489.0,1439.0,2116.0,0.0,1420.0,77.0,0.0,1420.0,178.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1154.0,59.0,0.0,0.0,135.0,0.0,709.0,0.0,36.0,182800.0,0.0,0.0,2.69,484530018414,48453001841,48453,48453,48,453,001841,4,1500000US484530018414,484530018414,4,BG,2864640,0,"POLYGON Z ((-97.63159499999999 30.436779 0, -97.627647 30.443055 0, -97.62474999999999 30.441743 0, -97.62003199999999 30.439493 0, -97.615166 30.437185 0, -97.61393099999999 30.436602 0, -97.61050399999999 30.434952 0, -97.61625099999999 30.426063 0, -97.62020199999999 30.419812 0, -97.62038899999999 30.419515 0, -97.620531 30.419254 0, -97.627764 30.422561 0, -97.62720299999999 30.423583 0, -97.62447899999999 30.428304 0, -97.62517299999999 30.429464 0, -97.632699 30.433166 0, -97.63159499999999 30.436779 0))"
484530018421,11.0,48,453,001842,1,0.0,267.0,19344.0,56.0,20.0,593.0,0.0,64.0,344.0,195.0,0.0,230.0,279.0,0.0,119.0,668.0,3467.0,334.0,3784.0,334.0,0.0,0.0,0.0,810.0,19.0,18.0,1794.0,0.0,393.0,15.0,1314.0,6134.0,36.0,0.0,247.0,1193.0,30.6,19.0,55.0,0.0,12.0,892.0,18.0,51.0,0.0,18.0,6134.0,212.0,60.0,14.0,86.0,0.0,13.0,56.0,457.0,5494.0,0.0,1878.0,238.0,0.0,188.0,189.0,922.0,6134.0,400.0,291.0,84.0,61.0,11.0,26.0,444.0,0.0,0.0,3000.0,1794.0,0.0,19.0,51.0,1794.0,211.0,9603.0,91.0,0.0,164.0,1878.0,3010.0,0.0,1794.0,0.0,0.0,1794.0,467.0,367.0,0.0,9.0,57.0,0.0,0.0,0.0,1416.0,21.0,39.0,33.0,366.0,0.0,2990.0,0.0,16.0,155900.0,0.0,170.0,3.42,484530018421,48453001842,48453,48453,48,453,001842,1,1500000US484530018421,484530018421,1,BG,21327030,27387,"POLYGON Z ((-97.64710599999999 30.389505 0, -97.646337 30.391249 0, -97.64427999999999 30.394567 0, -97.644312 30.394708 0, -97.64110599999999 30.399414 0, -97.638453 30.403591 0, -97.636765 30.402838 0, -97.636314 30.402525 0, -97.635098 30.401969 0, -97.634304 30.403246 0, -97.63212299999999 30.406562 0, -97.63123 30.406882 0, -97.62860000000001 30.405743 0, -97.628157 30.406034 0, -97.62463299999999 30.411529 0, -97.624483 30.412981 0, -97.620531 30.419254 0, -97.62038899999999 30.419515 0, -97.60995299999999 30.414552 0, -97.608679 30.413436 0, -97.603539 30.410812 0, -97.60325499999999 30.407649 0, -97.60593899999999 30.403283 0, -97.60276399999999 30.401651 0, -97.60080599999999 30.400099 0, -97.598018 30.39587 0, -97.595868 30.393596 0, -97.60195299999999 30.38375 0, -97.602631 30.383201 0, -97.60614699999999 30.381326 0, -97.60680499999999 30.380564 0, -97.61674599999999 30.365939 0, -97.62127699999999 30.364992 0, -97.624067 30.364518 0, -97.62851099999999 30.362909 0, -97.62969 30.362944 0, -97.630775 30.360149 0, -97.639034 30.352706 0, -97.640699 30.353082 0, -97.64534399999999 30.352508 0, -97.64616199999999 30.355762 0, -97.648292 30.364796 0, -97.647493 30.367441 0, -97.64484899999999 30.381097 0, -97.64406299999999 30.384178 0, -97.64488799999999 30.384694 0, -97.64625599999999 30.385604 0, -97.64859199999999 30.387004 0, -97.64710599999999 30.389505 0))"
484530018422,129.0,48,453,001842,2,0.0,215.0,22743.0,56.0,112.0,339.0,0.0,16.0,147.0,120.0,0.0,41.0,279.0,0.0,119.0,668.0,1982.0,334.0,2010.0,110.0,0.0,0.0,0.0,504.0,0.0,9.0,1007.0,0.0,162.0,0.0,186.0,3456.0,16.0,0.0,121.0,1138.0,30.6,0.0,137.0,0.0,35.0,161.0,29.0,0.0,0.0,18.0,3481.0,212.0,0.0,0.0,86.0,32.0,0.0,17.0,338.0,3198.0,0.0,1007.0,117.0,0.0,188.0,189.0,467.0,3481.0,400.0,215.0,0.0,0.0,16.0,58.0,226.0,0.0,0.0,1848.0,1007.0,0.0,0.0,51.0,1007.0,211.0,9603.0,0.0,0.0,164.0,1007.0,1519.0,0.0,1007.0,0.0,0.0,1007.0,134.0,181.0,0.0,16.0,0.0,0.0,0.0,0.0,727.0,29.0,0.0,33.0,139.0,0.0,1819.0,0.0,0.0,132400.0,0.0,0.0,3.46,484530018422,48453001842,48453,48453,48,453,001842,2,1500000US484530018422,484530018422,2,BG,9305167,0,"POLYGON Z ((-97.62020199999999 30.419812 0, -97.61625099999999 30.426063 0, -97.61050399999999 30.434952 0, -97.607422 30.433513 0, -97.599704 30.429632 0, -97.59556499999999 30.426765 0, -97.58757199999999 30.423349 0, -97.579179 30.419439 0, -97.57588199999999 30.417522 0, -97.576087 30.417072 0, -97.576139 30.417006 0, -97.58357699999999 30.405303 0, -97.58488299999999 30.403238 0, -97.59010000000001 30.395558 0, -97.593288 30.396743 0, -97.595868 30.393596 0, -97.598018 30.39587 0, -97.60080599999999 30.400099 0, -97.60276399999999 30.401651 0, -97.60593899999999 30.403283 0, -97.60325499999999 30.407649 0, -97.603539 30.410812 0, -97.608679 30.413436 0, -97.60995299999999 30.414552 0, -97.62038899999999 30.419515 0, -97.62020199999999 30.419812 0))"
484530018431,0.0,48,453,001843,1,0.0,38.0,28942.0,0.0,40.0,139.0,0.0,23.0,40.0,121.0,0.0,27.0,38.0,0.0,40.0,74.0,801.0,41.0,906.0,89.0,0.0,0.0,0.0,99.0,16.0,0.0,515.0,0.0,53.0,23.0,46.0,1256.0,4.0,0.0,28.0,1402.0,40.1,18.0,6.0,0.0,60.0,163.0,22.0,8.0,0.0,0.0,1256.0,18.0,0.0,5.0,28.0,5.0,0.0,16.0,0.0,1175.0,0.0,528.0,0.0,0.0,3.0,4.0,227.0,1256.0,74.0,28.0,13.0,5.0,0.0,28.0,59.0,0.0,0.0,769.0,515.0,0.0,8.0,11.0,515.0,31.0,2334.0,48.0,0.0,16.0,528.0,599.0,0.0,515.0,0.0,0.0,515.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,374.0,8.0,0.0,0.0,17.0,0.0,534.0,0.0,21.0,135400.0,0.0,8.0,2.44,484530018431,48453001843,48453,48453,48,453,001843,1,1500000US484530018431,484530018431,1,BG,649720,0,"POLYGON Z ((-97.708243 30.39236 0, -97.70330299999999 30.390269 0, -97.70164899999999 30.389446 0, -97.695764 30.386139 0, -97.6979 30.382712 0, -97.70031899999999 30.383843 0, -97.71042899999999 30.388763 0, -97.708243 30.39236 0))"
484530018432,0.0,48,453,001843,2,0.0,33.0,39256.0,0.0,0.0,98.0,0.0,0.0,15.0,107.0,0.0,5.0,38.0,0.0,40.0,74.0,621.0,41.0,836.0,81.0,0.0,0.0,0.0,99.0,16.0,14.0,441.0,0.0,38.0,22.0,18.0,1078.0,0.0,0.0,30.0,975.0,39.8,38.0,0.0,0.0,8.0,55.0,5.0,0.0,0.0,0.0,1078.0,18.0,6.0,13.0,28.0,5.0,0.0,9.0,0.0,1010.0,0.0,441.0,0.0,9.0,3.0,4.0,136.0,1078.0,74.0,14.0,0.0,5.0,38.0,0.0,30.0,0.0,0.0,592.0,441.0,0.0,9.0,11.0,441.0,31.0,2334.0,0.0,0.0,16.0,441.0,505.0,0.0,441.0,0.0,0.0,441.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,247.0,43.0,0.0,0.0,11.0,4.0,225.0,0.0,27.0,186100.0,0.0,9.0,2.44,484530018432,48453001843,48453,48453,48,453,001843,2,1500000US484530018432,484530018432,2,BG,448815,0,"POLYGON Z ((-97.701066 30.390228 0, -97.698813 30.39208 0, -97.69632999999999 30.390274 0, -97.69476999999999 30.393075 0, -97.69118999999999 30.392454 0, -97.689036 30.390682 0, -97.69167899999999 30.389944 0, -97.692785 30.388251 0, -97.695764 30.386139 0, -97.70164899999999 30.389446 0, -97.701066 30.390228 0))"
484530018441,0.0,48,453,001844,1,0.0,83.0,23917.0,26.0,0.0,352.0,0.0,4.0,10.0,48.0,0.0,0.0,33.0,0.0,8.0,60.0,604.0,59.0,813.0,24.0,0.0,0.0,0.0,94.0,33.0,31.0,480.0,0.0,37.0,6.0,91.0,935.0,14.0,0.0,33.0,899.0,38.6,30.0,0.0,0.0,9.0,6.0,15.0,0.0,0.0,0.0,1131.0,80.0,7.0,47.0,41.0,25.0,7.0,0.0,0.0,1061.0,0.0,558.0,11.0,4.0,64.0,13.0,107.0,1131.0,180.0,51.0,78.0,11.0,15.0,0.0,0.0,10.0,0.0,562.0,480.0,0.0,45.0,10.0,480.0,54.0,3452.0,0.0,0.0,53.0,558.0,576.0,0.0,480.0,0.0,0.0,480.0,42.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,202.0,0.0,0.0,7.0,19.0,0.0,347.0,0.0,16.0,161400.0,3.0,23.0,1.95,484530018441,48453001844,48453,48453,48,453,001844,1,1500000US484530018441,484530018441,1,BG,343684,0,"POLYGON Z ((-97.70441 30.398335 0, -97.702979 30.400614 0, -97.70200799999999 30.402135 0, -97.70031899999999 30.403112 0, -97.69734299999999 30.400276 0, -97.69701099999999 30.399658 0, -97.695021 30.397967 0, -97.69577099999999 30.396377 0, -97.698505 30.397337 0, -97.70002599999999 30.397365 0, -97.703014 30.39781 0, -97.70441 30.398335 0))"
484530018442,0.0,48,453,001844,2,7.0,74.0,20716.0,26.0,0.0,695.0,0.0,0.0,123.0,92.0,0.0,16.0,33.0,0.0,8.0,60.0,1265.0,59.0,1203.0,141.0,0.0,0.0,0.0,212.0,0.0,0.0,822.0,0.0,84.0,7.0,544.0,1829.0,10.0,0.0,95.0,955.0,29.1,44.0,0.0,0.0,62.0,57.0,7.0,0.0,0.0,0.0,1829.0,80.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1650.0,0.0,898.0,0.0,0.0,64.0,13.0,371.0,1829.0,180.0,110.0,76.0,0.0,0.0,0.0,84.0,0.0,0.0,1094.0,822.0,0.0,0.0,10.0,822.0,54.0,3452.0,0.0,0.0,53.0,898.0,875.0,0.0,822.0,0.0,0.0,822.0,171.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,426.0,22.0,0.0,7.0,106.0,0.0,703.0,0.0,9.0,143800.0,0.0,12.0,2.23,484530018442,48453001844,48453,48453,48,453,001844,2,1500000US484530018442,484530018442,2,BG,404355,0,"POLYGON Z ((-97.70486699999999 30.397767 0, -97.70441 30.398335 0, -97.703014 30.39781 0, -97.70002599999999 30.397365 0, -97.700395 30.39597 0, -97.700046 30.395651 0, -97.70093399999999 30.393471 0, -97.70301599999999 30.392166 0, -97.70330299999999 30.390269 0, -97.708243 30.39236 0, -97.70486699999999 30.397767 0))"
484530018443,0.0,48,453,001844,3,0.0,49.0,37823.0,26.0,0.0,85.0,0.0,6.0,35.0,34.0,0.0,13.0,33.0,0.0,8.0,60.0,522.0,59.0,485.0,0.0,0.0,0.0,0.0,39.0,0.0,17.0,257.0,0.0,19.0,10.0,109.0,710.0,0.0,0.0,7.0,1220.0,32.5,0.0,0.0,0.0,1.0,106.0,0.0,0.0,0.0,0.0,710.0,80.0,6.0,0.0,41.0,0.0,0.0,0.0,0.0,684.0,0.0,257.0,0.0,0.0,64.0,13.0,19.0,710.0,180.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,257.0,0.0,0.0,10.0,257.0,54.0,3452.0,0.0,0.0,53.0,257.0,345.0,0.0,257.0,0.0,0.0,257.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,7.0,0.0,7.0,0.0,0.0,34.0,0.0,18.0,144000.0,0.0,6.0,2.74,484530018443,48453001844,48453,48453,48,453,001844,3,1500000US484530018443,484530018443,3,BG,267669,0,"POLYGON Z ((-97.70301599999999 30.392166 0, -97.70093399999999 30.393471 0, -97.700046 30.395651 0, -97.700395 30.39597 0, -97.70002599999999 30.397365 0, -97.698505 30.397337 0, -97.69577099999999 30.396377 0, -97.69798899999999 30.393671 0, -97.698813 30.39208 0, -97.701066 30.390228 0, -97.70164899999999 30.389446 0, -97.70330299999999 30.390269 0, -97.70301599999999 30.392166 0))"
484530018451,10.0,48,453,001845,1,0.0,0.0,35218.0,0.0,0.0,420.0,0.0,14.0,87.0,153.0,0.0,0.0,12.0,0.0,57.0,127.0,1245.0,59.0,1451.0,29.0,0.0,0.0,0.0,200.0,0.0,14.0,943.0,0.0,83.0,9.0,99.0,1900.0,8.0,0.0,112.0,979.0,33.7,42.0,8.0,0.0,12.0,202.0,13.0,0.0,0.0,0.0,1921.0,0.0,9.0,9.0,0.0,17.0,0.0,0.0,5.0,1726.0,0.0,1054.0,0.0,18.0,0.0,0.0,179.0,1921.0,56.0,89.0,111.0,0.0,0.0,0.0,5.0,0.0,0.0,1165.0,943.0,0.0,36.0,27.0,943.0,47.0,3225.0,0.0,0.0,8.0,1054.0,1065.0,0.0,943.0,0.0,0.0,943.0,80.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,612.0,12.0,0.0,0.0,44.0,0.0,394.0,0.0,38.0,169300.0,7.0,33.0,2.02,484530018451,48453001845,48453,48453,48,453,001845,1,1500000US484530018451,484530018451,1,BG,1808638,0,"POLYGON Z ((-97.69856999999999 30.404292 0, -97.69773599999999 30.405978 0, -97.69512899999999 30.404165 0, -97.694901 30.402893 0, -97.69422299999999 30.403042 0, -97.69279 30.403605 0, -97.691496 30.403781 0, -97.69112799999999 30.402264 0, -97.68709699999999 30.398882 0, -97.683662 30.39704 0, -97.684359 30.394789 0, -97.68052299999999 30.395119 0, -97.684253 30.386056 0, -97.684997 30.384496 0, -97.68837099999999 30.385949 0, -97.68580299999999 30.389656 0, -97.688751 30.39121 0, -97.689036 30.390682 0, -97.69118999999999 30.392454 0, -97.69476999999999 30.393075 0, -97.69632999999999 30.390274 0, -97.698813 30.39208 0, -97.69798899999999 30.393671 0, -97.69577099999999 30.396377 0, -97.695021 30.397967 0, -97.69701099999999 30.399658 0, -97.69734299999999 30.400276 0, -97.70031899999999 30.403112 0, -97.69856999999999 30.404292 0))"
484530018452,0.0,48,453,001845,2,0.0,47.0,25473.0,0.0,0.0,153.0,0.0,28.0,71.0,110.0,0.0,0.0,12.0,0.0,57.0,127.0,716.0,59.0,869.0,81.0,0.0,0.0,0.0,121.0,23.0,15.0,428.0,0.0,72.0,9.0,56.0,1304.0,0.0,0.0,45.0,1092.0,34.2,14.0,0.0,0.0,8.0,45.0,22.0,0.0,0.0,0.0,1304.0,0.0,0.0,14.0,0.0,0.0,19.0,34.0,0.0,1187.0,0.0,483.0,46.0,0.0,0.0,0.0,464.0,1304.0,56.0,37.0,55.0,11.0,19.0,0.0,50.0,0.0,0.0,622.0,428.0,0.0,4.0,27.0,428.0,47.0,3225.0,0.0,0.0,8.0,483.0,489.0,0.0,428.0,0.0,0.0,428.0,94.0,85.0,0.0,0.0,24.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,61.0,0.0,540.0,0.0,20.0,204000.0,0.0,0.0,3.05,484530018452,48453001845,48453,48453,48,453,001845,2,1500000US484530018452,484530018452,2,BG,832413,0,"POLYGON Z ((-97.695764 30.386139 0, -97.692785 30.388251 0, -97.69167899999999 30.389944 0, -97.689036 30.390682 0, -97.688751 30.39121 0, -97.68580299999999 30.389656 0, -97.68837099999999 30.385949 0, -97.684997 30.384496 0, -97.68573699999999 30.383045 0, -97.68633 30.382012 0, -97.68762199999999 30.379651 0, -97.68768399999999 30.37954 0, -97.69350899999999 30.382381 0, -97.69379699999999 30.382521 0, -97.69411099999999 30.382662 0, -97.6979 30.382712 0, -97.695764 30.386139 0))"
