index,B25024_001E,state,county,tract,block group,B16004_029E,B25044_010E,B19301_001E,B15003_002E,B15003_001E,B27001_023E,B15003_004E,B15003_016E,B01001_026E,B16004_051E,B19055_001E,B15003_003E,B16004_066E,B27001_017E,B01001_021E,B01001_027E,B16004_035E,B15003_005E,C24010_001E,B16004_007E,B15003_013E,B01001_049E,B25024_010E,B16004_062E,B03002_001E,B01001_024E,B01001_001E,B16004_022E,B16004_018E,B15003_008E,B17021_002E,B03002_005E,B03002_012E,B27001_005E,B25044_003E,B01001_048E,B16004_034E,B27001_033E,B03002_006E,C24010_038E,B16004_030E,B15003_006E,B25002_001E,C24010_068E,B16004_061E,B15003_014E,B17021_001E,B16004_052E,B15003_010E,B27001_042E,B16004_001E,B25002_003E,B25010_001E,B27001_011E,B27001_020E,B16004_040E,B15003_015E,C24010_055E,B01001_022E,B16004_067E,B27001_026E,B27001_048E,B01001_023E,B01002_001E,B27001_014E,B01001_045E,B16004_057E,B01001_044E,B27001_036E,B19001_017E,B03002_004E,C24010_032E,B23025_003E,B19055_002E,B25003_003E,B27001_057E,B01001_046E,B15003_011E,B27001_045E,B16004_039E,B16004_012E,B01001_025E,B16004_008E,B27001_001E,B16004_017E,B11005_005E,B25077_001E,B15003_007E,B27001_029E,B15003_012E,B01001_003E,B16004_045E,B25003_001E,B16004_023E,B15003_009E,B11001_006E,B23025_005E,B16004_044E,B25044_001E,B27001_008E,B27001_039E,B16004_056E,B16004_013E,C24010_019E,B01001_020E,B11005_003E,B25064_001E,B27001_054E,B19001_001E,B27001_051E,B11001_001E,B01001_047E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
482015517011,809.0,48,201,551701,1,206.0,0.0,26489.0,62.0,1172.0,132.0,0.0,16.0,768.0,56.0,761.0,0.0,0.0,17.0,31.0,88.0,0.0,0.0,1108.0,0.0,0.0,0.0,0.0,0.0,1644.0,17.0,1644.0,0.0,0.0,0.0,56.0,0.0,970.0,96.0,0.0,17.0,0.0,0.0,161.0,438.0,0.0,0.0,809.0,0.0,0.0,21.0,1644.0,0.0,0.0,113.0,1556.0,48.0,2.16,45.0,121.0,0.0,0.0,34.0,10.0,0.0,0.0,44.0,0.0,33.5,67.0,0.0,0.0,56.0,37.0,0.0,30.0,11.0,1144.0,186.0,616.0,0.0,0.0,61.0,130.0,18.0,0.0,0.0,0.0,8750.0,0.0,78.0,117800.0,0.0,0.0,0.0,0.0,0.0,761.0,0.0,0.0,55.0,36.0,0.0,761.0,90.0,65.0,0.0,0.0,38.0,13.0,124.0,1090.0,0.0,761.0,152.0,761.0,0.0,482015517011,48201551701,48201,48201,48,201,551701,1,1500000US482015517011,482015517011,1,BG,772998,0,"POLYGON ((-95.58464599999999 29.917829, -95.584537 29.917825, -95.58249699999999 29.917514, -95.57818399999999 29.914153, -95.577191 29.9157, -95.57407499999999 29.916889, -95.573296 29.915353, -95.573599 29.908733, -95.57755499999999 29.909365, -95.578363 29.909481, -95.58187799999999 29.909971, -95.58456199999999 29.909975, -95.58458899999999 29.912453, -95.58462 29.915475, -95.58464599999999 29.917829))"
482015517012,440.0,48,201,551701,2,59.0,0.0,42488.0,0.0,897.0,132.0,0.0,31.0,598.0,16.0,440.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,702.0,0.0,0.0,20.0,0.0,0.0,1201.0,0.0,1201.0,0.0,0.0,15.0,129.0,0.0,496.0,96.0,0.0,0.0,0.0,0.0,143.0,373.0,0.0,0.0,440.0,0.0,8.0,0.0,1201.0,0.0,30.0,113.0,1201.0,0.0,2.73,45.0,121.0,0.0,30.0,41.0,33.0,0.0,0.0,44.0,0.0,44.2,67.0,24.0,0.0,15.0,37.0,36.0,36.0,0.0,702.0,95.0,17.0,0.0,15.0,0.0,130.0,44.0,0.0,0.0,0.0,8750.0,0.0,33.0,146200.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,33.0,0.0,0.0,440.0,90.0,65.0,0.0,0.0,73.0,0.0,120.0,1979.8850574712644,0.0,440.0,152.0,440.0,0.0,482015517012,48201551701,48201,48201,48,201,551701,2,1500000US482015517012,482015517012,2,BG,830623,0,"POLYGON ((-95.584715 29.92462, -95.58340699999999 29.924635, -95.578588 29.924406, -95.576807 29.924449, -95.578034 29.922893, -95.575884 29.922287, -95.57557 29.920697, -95.57593 29.919925, -95.57407499999999 29.916889, -95.577191 29.9157, -95.57818399999999 29.914153, -95.58249699999999 29.917514, -95.584537 29.917825, -95.58464599999999 29.917829, -95.584715 29.92462))"
482015517013,367.0,48,201,551701,3,0.0,0.0,28784.0,0.0,643.0,132.0,0.0,0.0,541.0,73.0,319.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,995.0,13.0,995.0,0.0,0.0,0.0,67.0,0.0,513.0,96.0,0.0,13.0,0.0,0.0,87.0,291.0,0.0,0.0,367.0,0.0,0.0,0.0,995.0,0.0,0.0,113.0,973.0,48.0,3.12,45.0,121.0,0.0,0.0,60.0,0.0,0.0,0.0,44.0,22.0,34.5,67.0,0.0,0.0,0.0,37.0,0.0,94.0,0.0,538.0,103.0,77.0,0.0,73.0,0.0,130.0,25.0,0.0,0.0,0.0,8750.0,0.0,73.0,167500.0,0.0,0.0,0.0,22.0,0.0,319.0,0.0,0.0,82.0,40.0,0.0,319.0,90.0,65.0,0.0,0.0,21.0,0.0,125.0,1497.0,0.0,319.0,152.0,319.0,0.0,482015517013,48201551701,48201,48201,48,201,551701,3,1500000US482015517013,482015517013,3,BG,365875,441,"POLYGON ((-95.57557 29.920697, -95.573504 29.920689, -95.57100899999999 29.921206, -95.57089099999999 29.915355, -95.571793 29.911105, -95.57055199999999 29.909139, -95.57179699999999 29.908824, -95.573599 29.908733, -95.573296 29.915353, -95.57407499999999 29.916889, -95.57593 29.919925, -95.57557 29.920697))"
482015517014,443.0,48,201,551701,4,0.0,0.0,35006.0,0.0,763.0,132.0,0.0,17.0,689.0,0.0,443.0,0.0,0.0,17.0,0.0,138.0,0.0,0.0,546.0,0.0,51.0,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,0.0,0.0,241.0,0.0,200.0,96.0,0.0,0.0,0.0,0.0,59.0,273.0,0.0,0.0,443.0,0.0,0.0,18.0,1100.0,0.0,0.0,113.0,962.0,0.0,2.48,45.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,36.5,67.0,0.0,0.0,51.0,37.0,7.0,238.0,0.0,582.0,62.0,150.0,0.0,62.0,0.0,130.0,0.0,0.0,0.0,0.0,8750.0,0.0,171.0,158600.0,0.0,0.0,10.0,0.0,0.0,443.0,0.0,0.0,188.0,36.0,0.0,443.0,90.0,65.0,0.0,0.0,64.0,0.0,272.0,2429.0953545232273,0.0,443.0,152.0,443.0,0.0,482015517014,48201551701,48201,48201,48,201,551701,4,1500000US482015517014,482015517014,4,BG,414897,796,"POLYGON ((-95.576807 29.924449, -95.57437999999999 29.925094, -95.573426 29.925652, -95.570847 29.927233, -95.567386 29.927549, -95.56852599999999 29.923216, -95.570886 29.922881, -95.57100899999999 29.921206, -95.573504 29.920689, -95.57557 29.920697, -95.575884 29.922287, -95.578034 29.922893, -95.576807 29.924449))"
482015517015,596.0,48,201,551701,5,0.0,0.0,48709.0,0.0,1066.0,132.0,0.0,0.0,830.0,0.0,527.0,0.0,0.0,17.0,16.0,34.0,0.0,0.0,685.0,0.0,0.0,20.0,0.0,0.0,1639.0,15.0,1639.0,0.0,0.0,0.0,51.0,0.0,355.0,96.0,0.0,0.0,0.0,0.0,101.0,339.0,0.0,0.0,596.0,0.0,0.0,0.0,1639.0,0.0,0.0,113.0,1605.0,69.0,3.11,45.0,121.0,0.0,0.0,0.0,81.0,0.0,0.0,44.0,34.0,39.9,67.0,0.0,0.0,48.0,37.0,95.0,0.0,0.0,712.0,163.0,0.0,0.0,99.0,0.0,130.0,11.0,0.0,0.0,0.0,8750.0,0.0,60.0,239800.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,60.0,27.0,0.0,527.0,90.0,65.0,0.0,0.0,26.0,0.0,139.0,2458.092485549133,0.0,527.0,152.0,527.0,15.0,482015517015,48201551701,48201,48201,48,201,551701,5,1500000US482015517015,482015517015,5,BG,920211,0,"POLYGON ((-95.57755499999999 29.909365, -95.573599 29.908733, -95.57179699999999 29.908824, -95.57055199999999 29.909139, -95.57007 29.90806, -95.57057499999999 29.902315, -95.569925 29.899312, -95.567697 29.898181, -95.567741 29.89557, -95.57259599999999 29.895507, -95.572755 29.89755, -95.573334 29.899239, -95.57352 29.899659, -95.57676699999999 29.899622, -95.57692399999999 29.899153, -95.577535 29.899139, -95.57755499999999 29.909365))"
482015517016,1067.0,48,201,551701,6,0.0,19.0,43298.0,0.0,1576.0,132.0,0.0,0.0,956.0,0.0,967.0,0.0,0.0,17.0,65.0,60.0,0.0,0.0,1091.0,0.0,0.0,19.0,0.0,11.0,2171.0,15.0,2171.0,0.0,0.0,0.0,144.0,0.0,328.0,96.0,0.0,15.0,0.0,0.0,543.0,403.0,0.0,0.0,1067.0,0.0,0.0,24.0,2155.0,0.0,49.0,113.0,1965.0,100.0,2.25,45.0,121.0,0.0,13.0,0.0,17.0,0.0,0.0,44.0,53.0,33.6,67.0,13.0,0.0,31.0,37.0,155.0,219.0,0.0,1126.0,213.0,545.0,0.0,59.0,0.0,130.0,40.0,0.0,17.0,0.0,8750.0,0.0,129.0,245200.0,0.0,0.0,0.0,146.0,0.0,967.0,0.0,0.0,141.0,35.0,0.0,967.0,90.0,65.0,0.0,0.0,19.0,15.0,317.0,1044.0,0.0,967.0,152.0,967.0,17.0,482015517016,48201551701,48201,48201,48,201,551701,6,1500000US482015517016,482015517016,6,BG,1199399,8011,"POLYGON ((-95.58456199999999 29.909975, -95.58187799999999 29.909971, -95.578363 29.909481, -95.57755499999999 29.909365, -95.577535 29.899139, -95.57692399999999 29.899153, -95.57676699999999 29.899622, -95.57352 29.899659, -95.573334 29.899239, -95.572755 29.89755, -95.57259599999999 29.895507, -95.579438 29.895525, -95.580057 29.89569, -95.584504 29.897687, -95.58448899999999 29.898423, -95.58450999999999 29.902106, -95.58451599999999 29.903413, -95.584521 29.90433, -95.58452699999999 29.905613, -95.58452799999999 29.90605, -95.58456199999999 29.909975))"
482015517021,652.0,48,201,551702,1,0.0,0.0,44762.0,55.0,1288.0,22.0,0.0,0.0,1052.0,0.0,644.0,0.0,0.0,15.0,46.0,108.0,0.0,0.0,971.0,0.0,37.0,0.0,0.0,0.0,1958.0,0.0,1958.0,0.0,0.0,0.0,130.0,0.0,309.0,0.0,16.0,10.0,0.0,0.0,392.0,485.0,0.0,0.0,652.0,12.0,10.0,0.0,1958.0,0.0,0.0,0.0,1811.0,8.0,3.04,0.0,0.0,0.0,0.0,51.0,35.0,0.0,0.0,42.0,67.0,44.3,56.0,37.0,0.0,0.0,0.0,107.0,18.0,27.0,1017.0,166.0,78.0,0.0,19.0,0.0,53.0,31.0,0.0,0.0,0.0,3921.0,0.0,57.0,239700.0,0.0,0.0,0.0,39.0,0.0,644.0,0.0,0.0,28.0,46.0,0.0,644.0,0.0,0.0,0.0,0.0,70.0,25.0,247.0,1488.0,0.0,644.0,12.0,644.0,19.0,482015517021,48201551702,48201,48201,48,201,551702,1,1500000US482015517021,482015517021,1,BG,997675,0,"POLYGON ((-95.56350399999999 29.896763, -95.563079 29.898638, -95.560597 29.899827, -95.563323 29.903146, -95.56112299999999 29.904418, -95.56109099999999 29.906357, -95.558696 29.904174, -95.55674999999999 29.903146, -95.55536099999999 29.902831, -95.55448699999999 29.902776, -95.55177499999999 29.902808, -95.551177 29.902147, -95.55020499999999 29.900679, -95.549708 29.899358, -95.549476 29.898143, -95.54940000000001 29.896381, -95.550179 29.896344, -95.565534 29.895875, -95.56350399999999 29.896763))"
482015517022,675.0,48,201,551702,2,0.0,0.0,53849.0,0.0,1436.0,22.0,0.0,9.0,949.0,0.0,675.0,0.0,0.0,15.0,17.0,24.0,9.0,0.0,1146.0,0.0,13.0,0.0,0.0,0.0,1963.0,0.0,1963.0,0.0,0.0,0.0,45.0,0.0,368.0,0.0,0.0,0.0,9.0,0.0,566.0,508.0,0.0,0.0,675.0,0.0,0.0,0.0,1963.0,0.0,0.0,0.0,1865.0,0.0,2.91,0.0,0.0,12.0,0.0,64.0,53.0,0.0,0.0,42.0,10.0,42.0,56.0,11.0,0.0,22.0,0.0,137.0,48.0,45.0,1169.0,114.0,31.0,0.0,39.0,30.0,53.0,21.0,0.0,0.0,0.0,3921.0,0.0,39.0,242500.0,0.0,0.0,0.0,74.0,0.0,675.0,0.0,0.0,64.0,23.0,0.0,675.0,0.0,0.0,0.0,0.0,141.0,35.0,229.0,2580.2083333333335,0.0,675.0,12.0,675.0,9.0,482015517022,48201551702,48201,48201,48,201,551702,2,1500000US482015517022,482015517022,2,BG,1073869,6391,"POLYGON ((-95.57007 29.90806, -95.57055199999999 29.909139, -95.56726599999999 29.909744, -95.565078 29.909334, -95.563588 29.908578, -95.56109099999999 29.906357, -95.56112299999999 29.904418, -95.563323 29.903146, -95.560597 29.899827, -95.563079 29.898638, -95.56350399999999 29.896763, -95.565534 29.895875, -95.567216 29.895755, -95.567741 29.89557, -95.567697 29.898181, -95.569925 29.899312, -95.57057499999999 29.902315, -95.57007 29.90806))"
482015517031,1256.0,48,201,551703,1,21.0,0.0,36095.0,0.0,2489.0,32.0,0.0,31.0,1840.0,0.0,1256.0,0.0,0.0,0.0,15.0,68.0,0.0,0.0,2107.0,0.0,0.0,19.0,0.0,19.0,3505.0,0.0,3505.0,0.0,0.0,65.0,536.0,0.0,741.0,0.0,18.0,0.0,0.0,0.0,864.0,1071.0,0.0,0.0,1256.0,0.0,0.0,49.0,3505.0,0.0,0.0,83.0,3284.0,0.0,2.79,40.0,20.0,0.0,0.0,135.0,28.0,0.0,0.0,20.0,10.0,35.7,65.0,21.0,0.0,75.0,10.0,141.0,90.0,104.0,2150.0,137.0,585.0,0.0,76.0,68.0,34.0,14.0,0.0,0.0,0.0,8396.0,14.0,15.0,182500.0,75.0,0.0,68.0,153.0,0.0,1256.0,0.0,19.0,175.0,43.0,0.0,1256.0,71.0,0.0,0.0,0.0,119.0,99.0,391.0,1421.0,0.0,1256.0,31.0,1256.0,17.0,482015517031,48201551703,48201,48201,48,201,551703,1,1500000US482015517031,482015517031,1,BG,1119874,21738,"POLYGON ((-95.56549299999999 29.918399, -95.56363899999999 29.919339, -95.563535 29.917948, -95.56127599999999 29.9158, -95.560221 29.916511, -95.55901399999999 29.914137, -95.55793 29.914141, -95.55634999999999 29.914332, -95.55587899999999 29.913271, -95.555792 29.908783, -95.555319 29.907125, -95.554311 29.905404, -95.55177499999999 29.902808, -95.55448699999999 29.902776, -95.55536099999999 29.902831, -95.55674999999999 29.903146, -95.558696 29.904174, -95.56109099999999 29.906357, -95.563588 29.908578, -95.565078 29.909334, -95.565454 29.911834, -95.566295 29.911902, -95.56549299999999 29.918399))"
482015517032,1278.0,48,201,551703,2,57.0,21.0,34105.0,20.0,1989.0,32.0,0.0,0.0,1477.0,0.0,1219.0,0.0,0.0,0.0,17.0,141.0,0.0,0.0,1826.0,109.0,16.0,0.0,0.0,0.0,3042.0,8.0,3042.0,0.0,0.0,0.0,388.0,0.0,786.0,0.0,0.0,0.0,0.0,0.0,501.0,831.0,65.0,0.0,1278.0,0.0,34.0,0.0,3042.0,0.0,0.0,83.0,2772.0,59.0,2.5,40.0,20.0,0.0,57.0,52.0,17.0,0.0,0.0,20.0,0.0,29.4,65.0,20.0,0.0,0.0,10.0,32.0,451.0,63.0,1873.0,237.0,810.0,0.0,82.0,0.0,34.0,19.0,0.0,0.0,0.0,8396.0,0.0,48.0,135600.0,0.0,0.0,0.0,129.0,0.0,1219.0,0.0,0.0,79.0,47.0,0.0,1219.0,71.0,0.0,0.0,0.0,119.0,84.0,368.0,1188.0,0.0,1219.0,31.0,1219.0,10.0,482015517032,48201551703,48201,48201,48,201,551703,2,1500000US482015517032,482015517032,2,BG,1174797,0,"POLYGON ((-95.570886 29.922881, -95.56852599999999 29.923216, -95.567386 29.927549, -95.56720899999999 29.92752, -95.56588699999999 29.927161, -95.56508799999999 29.926895, -95.56068599999999 29.926405, -95.55767299999999 29.925051, -95.555497 29.924042, -95.554846 29.923875, -95.555871 29.921424, -95.55587899999999 29.913271, -95.55634999999999 29.914332, -95.55793 29.914141, -95.55901399999999 29.914137, -95.560221 29.916511, -95.56127599999999 29.9158, -95.563535 29.917948, -95.56363899999999 29.919339, -95.56388799999999 29.92031, -95.566491 29.922629, -95.56787199999999 29.9225, -95.57100899999999 29.921206, -95.570886 29.922881))"
482015517033,679.0,48,201,551703,3,28.0,0.0,33655.0,29.0,1271.0,32.0,0.0,16.0,896.0,0.0,627.0,0.0,0.0,0.0,38.0,40.0,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,1849.0,0.0,1849.0,0.0,0.0,0.0,22.0,0.0,402.0,0.0,0.0,40.0,0.0,0.0,365.0,562.0,0.0,0.0,679.0,0.0,0.0,0.0,1849.0,32.0,12.0,83.0,1778.0,52.0,2.95,40.0,20.0,0.0,20.0,38.0,33.0,0.0,0.0,20.0,16.0,40.8,65.0,12.0,19.0,0.0,10.0,22.0,61.0,21.0,1048.0,129.0,37.0,0.0,42.0,17.0,34.0,34.0,0.0,0.0,0.0,8396.0,0.0,109.0,147100.0,0.0,0.0,16.0,31.0,0.0,627.0,0.0,0.0,83.0,0.0,0.0,627.0,71.0,0.0,0.0,0.0,59.0,32.0,240.0,2630.7339449541287,0.0,627.0,31.0,627.0,0.0,482015517033,48201551703,48201,48201,48,201,551703,3,1500000US482015517033,482015517033,3,BG,796701,0,"POLYGON ((-95.57089099999999 29.915355, -95.57100899999999 29.921206, -95.56787199999999 29.9225, -95.566491 29.922629, -95.56388799999999 29.92031, -95.56363899999999 29.919339, -95.56549299999999 29.918399, -95.566295 29.911902, -95.565454 29.911834, -95.565078 29.909334, -95.56726599999999 29.909744, -95.57055199999999 29.909139, -95.571793 29.911105, -95.57089099999999 29.915355))"
482015518001,1004.0,48,201,551800,1,0.0,0.0,59803.0,18.0,1863.0,11.0,0.0,39.0,1139.0,0.0,970.0,0.0,0.0,16.0,20.0,62.0,0.0,0.0,1377.0,0.0,0.0,23.0,0.0,0.0,2297.0,0.0,2297.0,0.0,0.0,0.0,31.0,0.0,313.0,0.0,36.0,9.0,0.0,0.0,181.0,551.0,0.0,0.0,1004.0,0.0,0.0,0.0,2297.0,0.0,9.0,30.0,2221.0,34.0,2.36,13.0,12.0,0.0,13.0,77.0,117.0,0.0,0.0,15.0,35.0,54.1,31.0,37.0,0.0,57.0,0.0,174.0,27.0,66.0,1407.0,327.0,13.0,0.0,78.0,12.0,0.0,39.0,0.0,25.0,0.0,4385.0,0.0,40.0,261300.0,0.0,0.0,2.0,14.0,0.0,970.0,0.0,0.0,27.0,30.0,0.0,970.0,11.0,0.0,16.0,0.0,66.0,31.0,149.0,2270.9627329192544,0.0,970.0,10.0,970.0,47.0,482015518001,48201551800,48201,48201,48,201,551800,1,1500000US482015518001,482015518001,1,BG,2924041,29712,"POLYGON ((-95.58461799999999 29.890771, -95.58450999999999 29.890881, -95.584504 29.897687, -95.580057 29.89569, -95.579438 29.895525, -95.57259599999999 29.895507, -95.567741 29.89557, -95.565653 29.893047, -95.563497 29.893144, -95.56354399999999 29.88819, -95.56172099999999 29.882241, -95.56176099999999 29.879455, -95.563108 29.876884, -95.567038 29.878606, -95.56881399999999 29.879514, -95.569451 29.879484, -95.57112499999999 29.88059, -95.571198 29.880643, -95.58497299999999 29.890383, -95.58461799999999 29.890771))"
482015518002,514.0,48,201,551800,2,0.0,0.0,55481.0,10.0,878.0,11.0,0.0,12.0,691.0,10.0,503.0,0.0,0.0,16.0,39.0,30.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,1138.0,46.0,1138.0,0.0,0.0,0.0,13.0,0.0,72.0,0.0,12.0,56.0,0.0,0.0,68.0,119.0,0.0,0.0,514.0,0.0,0.0,0.0,1130.0,0.0,0.0,30.0,1100.0,11.0,2.26,13.0,12.0,0.0,15.0,0.0,37.0,0.0,0.0,15.0,0.0,57.1,31.0,51.0,0.0,27.0,0.0,101.0,48.0,6.0,411.0,272.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,26.0,0.0,4385.0,0.0,14.0,290800.0,0.0,0.0,0.0,8.0,0.0,503.0,0.0,0.0,35.0,22.0,0.0,503.0,11.0,0.0,0.0,0.0,0.0,18.0,81.0,1315.5,0.0,503.0,10.0,503.0,50.0,482015518002,48201551800,48201,48201,48,201,551800,2,1500000US482015518002,482015518002,2,BG,1214083,92306,"POLYGON ((-95.567216 29.895755, -95.565534 29.895875, -95.550179 29.896344, -95.54940000000001 29.896381, -95.54934299999999 29.890599, -95.549347 29.88804, -95.54872399999999 29.884069, -95.54978 29.884047, -95.55001399999999 29.884071, -95.553325 29.886549, -95.555363 29.887, -95.55795599999999 29.888963, -95.56052299999999 29.889622, -95.56018299999999 29.891596, -95.563497 29.893144, -95.565653 29.893047, -95.567741 29.89557, -95.567216 29.895755))"
482015518003,396.0,48,201,551800,3,17.0,0.0,33251.0,0.0,619.0,11.0,0.0,12.0,497.0,0.0,354.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,474.0,0.0,12.0,14.0,0.0,0.0,950.0,24.0,950.0,0.0,0.0,0.0,108.0,0.0,265.0,0.0,0.0,24.0,0.0,0.0,93.0,188.0,0.0,0.0,396.0,0.0,0.0,0.0,950.0,0.0,17.0,30.0,925.0,42.0,2.68,13.0,12.0,0.0,26.0,15.0,13.0,0.0,0.0,15.0,0.0,41.3,31.0,12.0,0.0,24.0,0.0,8.0,76.0,20.0,474.0,137.0,27.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4385.0,0.0,12.0,215600.0,0.0,0.0,0.0,9.0,0.0,354.0,0.0,0.0,33.0,0.0,0.0,354.0,11.0,0.0,0.0,0.0,34.0,23.0,119.0,1218.5,0.0,354.0,10.0,354.0,24.0,482015518003,48201551800,48201,48201,48,201,551800,3,1500000US482015518003,482015518003,3,BG,1881750,1244,"POLYGON ((-95.563497 29.893144, -95.56018299999999 29.891596, -95.56052299999999 29.889622, -95.55795599999999 29.888963, -95.555363 29.887, -95.553325 29.886549, -95.55001399999999 29.884071, -95.54978 29.884047, -95.54872399999999 29.884069, -95.548754 29.879348, -95.54941099999999 29.8775, -95.55122999999999 29.875553, -95.55374599999999 29.874292, -95.55578199999999 29.873516, -95.56318 29.876753, -95.563108 29.876884, -95.56176099999999 29.879455, -95.56172099999999 29.882241, -95.56354399999999 29.88819, -95.563497 29.893144))"
482015519001,553.0,48,201,551900,1,34.0,0.0,31362.0,0.0,641.0,88.0,0.0,0.0,347.0,0.0,430.0,0.0,0.0,87.0,16.0,61.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,854.0,0.0,854.0,0.0,0.0,0.0,172.0,0.0,320.0,0.0,0.0,0.0,0.0,5.0,0.0,172.0,0.0,0.0,553.0,0.0,0.0,32.0,854.0,0.0,0.0,352.0,793.0,123.0,1.99,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,29.9,292.0,0.0,0.0,0.0,0.0,17.0,277.0,74.0,536.0,52.0,430.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,5721.0,0.0,88.0,300198.0,0.0,0.0,34.0,0.0,0.0,430.0,0.0,0.0,52.0,28.0,0.0,430.0,34.0,88.0,0.0,0.0,95.0,0.0,88.0,986.0,0.0,430.0,33.0,430.0,0.0,482015519001,48201551900,48201,48201,48,201,551900,1,1500000US482015519001,482015519001,1,BG,868262,0,"POLYGON ((-95.598181 29.901975, -95.595793 29.903228, -95.594388 29.901652, -95.59329199999999 29.901026, -95.5929 29.900949, -95.590384 29.900951, -95.59038099999999 29.900777, -95.59004499999999 29.899752, -95.588393 29.89929, -95.58492299999999 29.898359, -95.58448899999999 29.898423, -95.584504 29.897687, -95.58450999999999 29.890881, -95.58461799999999 29.890771, -95.58497299999999 29.890383, -95.589647 29.893627, -95.59959499999999 29.900662, -95.598181 29.901975))"
482015519002,1311.0,48,201,551900,2,191.0,123.0,22030.0,0.0,1764.0,88.0,0.0,0.0,1269.0,0.0,1263.0,0.0,0.0,87.0,0.0,48.0,0.0,0.0,1495.0,0.0,182.0,0.0,0.0,0.0,2540.0,0.0,2540.0,0.0,0.0,0.0,379.0,0.0,647.0,0.0,0.0,0.0,0.0,5.0,82.0,747.0,51.0,0.0,1311.0,0.0,0.0,0.0,2540.0,0.0,0.0,352.0,2415.0,48.0,2.01,87.0,0.0,0.0,60.0,343.0,0.0,0.0,0.0,109.0,0.0,32.1,292.0,0.0,0.0,0.0,0.0,0.0,1427.0,35.0,1706.0,17.0,1263.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,16.0,5721.0,0.0,202.0,268666.6666666667,0.0,0.0,19.0,77.0,0.0,1263.0,0.0,0.0,153.0,211.0,0.0,1263.0,34.0,88.0,0.0,0.0,235.0,17.0,301.0,1065.0,0.0,1263.0,33.0,1263.0,0.0,482015519002,48201551900,48201,48201,48,201,551900,2,1500000US482015519002,482015519002,2,BG,352043,0,"POLYGON ((-95.58868199999999 29.906202, -95.58642999999999 29.907594, -95.586253 29.909958, -95.58456199999999 29.909975, -95.58452799999999 29.90605, -95.58452699999999 29.905613, -95.584521 29.90433, -95.58451599999999 29.903413, -95.58450999999999 29.902106, -95.58448899999999 29.898423, -95.58492299999999 29.898359, -95.588393 29.89929, -95.58770199999999 29.900518, -95.58756699999999 29.902041, -95.58757199999999 29.902549, -95.587717 29.904376, -95.587836 29.904732, -95.588033 29.90515, -95.58833199999999 29.905614, -95.588781 29.906133, -95.58868199999999 29.906202))"
